N,P,K,temperature,humidity,ph,rainfall,crop,soil,season,water,market_price
119.1,40.9,54.4,23.8,95.4,6.7,103.46365541576816,16,24,2,477.8,1593
90.0,56.8,57.4,12.6,98.2,6.7,103.46365541576816,16,24,2,421.3,3406
83.1,57.5,47.2,7.1,98.5,6.5,103.46365541576816,16,24,2,407.1,3443
110.0,46.2,41.1,20.1,99.1,6.6,103.46365541576816,16,24,2,431.1,3017
80.5,46.0,45.1,20.0,95.9,6.6,103.46365541576816,16,24,2,414.2,2083
93.5,40.7,45.0,14.7,96.2,6.5,103.46365541576816,16,24,2,445.7,2120
103.7,51.5,52.3,8.4,99.0,6.7,103.46365541576816,16,24,2,480.2,2605
108.8,42.1,59.0,6.9,97.5,6.7,103.46365541576816,16,24,2,471.2,2172
114.0,57.5,46.4,15.0,98.2,6.8,103.46365541576816,16,24,2,440.4,1500
103.3,59.0,57.2,22.2,96.2,6.6,103.46365541576816,16,24,2,423.4,1560
80.2,41.4,59.8,25.3,95.2,6.5,103.46365541576816,16,24,2,470.7,2986
85.7,41.3,41.8,25.2,98.6,6.7,103.46365541576816,16,24,2,473.0,2939
115.9,46.0,48.9,9.7,97.0,6.6,103.46365541576816,16,24,2,490.0,2444
85.0,42.3,56.1,29.2,96.6,6.5,103.46365541576816,16,24,2,494.8,3688
80.5,57.0,46.4,20.8,95.1,6.8,103.46365541576816,16,24,2,385.0,2174
83.5,42.7,43.6,24.3,99.4,6.6,103.46365541576816,16,24,2,498.7,3867
89.9,47.4,51.3,24.4,95.7,6.8,103.46365541576816,16,24,2,499.2,2913
116.3,40.7,52.4,10.1,96.1,6.8,103.46365541576816,16,24,2,415.7,1981
107.8,42.4,49.8,20.7,98.8,6.6,103.46365541576816,16,24,2,413.8,2224
118.1,52.4,53.5,24.4,96.4,6.5,103.46365541576816,16,24,2,481.5,1992
83.0,45.5,57.4,24.3,95.0,6.8,103.46365541576816,16,24,2,496.2,2580
97.5,57.4,46.2,25.6,98.5,6.8,103.46365541576816,16,24,2,430.6,3078
95.1,50.2,44.6,21.9,73.0,6.4,103.46365541576816,56,24,0,671.9,3772
88.5,50.1,40.9,16.8,71.1,6.7,103.46365541576816,56,24,0,664.3,1595
65.2,54.4,48.5,22.2,66.4,6.6,103.46365541576816,56,24,0,745.2,3734
84.7,45.7,45.3,16.3,67.8,6.3,103.46365541576816,56,24,0,672.7,3081
98.0,47.7,55.5,20.9,72.0,6.9,103.46365541576816,56,24,0,711.3,3897
88.2,54.2,46.5,20.6,65.2,6.5,103.46365541576816,56,24,0,721.5,2495
99.8,47.0,42.1,16.4,66.6,7.0,103.46365541576816,56,24,0,705.2,3624
61.2,48.4,44.5,18.4,74.0,6.3,103.46365541576816,56,24,0,676.0,2834
94.6,45.8,48.5,18.6,74.4,6.9,103.46365541576816,56,24,0,683.6,2986
69.3,44.4,53.1,24.6,73.3,7.0,103.46365541576816,56,24,0,731.9,2710
91.2,55.1,41.0,16.4,68.2,6.2,103.46365541576816,56,24,0,679.5,3090
65.1,50.9,52.3,22.5,74.3,6.7,103.46365541576816,56,24,0,660.6,3574
61.6,55.6,58.0,20.9,68.2,6.6,103.46365541576816,56,24,0,713.5,3118
74.4,50.1,53.9,19.1,74.6,6.6,103.46365541576816,56,24,0,678.2,1515
62.7,44.0,49.6,18.5,69.8,6.5,103.46365541576816,56,24,0,658.9,3265
64.2,59.4,52.3,22.7,70.6,6.2,103.46365541576816,56,24,0,675.8,3103
91.4,48.4,59.5,16.3,74.8,6.6,103.46365541576816,56,24,0,659.8,1515
82.0,57.9,56.6,19.8,70.2,6.9,103.46365541576816,56,24,0,671.8,1741
60.2,58.5,43.7,23.1,73.4,6.6,103.46365541576816,56,24,0,670.2,3494
64.1,46.3,45.8,19.9,68.5,6.4,103.46365541576816,56,24,0,690.0,3816
64.9,53.0,48.0,20.2,70.2,6.8,103.46365541576816,56,24,0,683.1,2943
88.0,55.5,41.7,16.2,72.2,6.2,103.46365541576816,56,24,0,686.1,1794
85.4,44.5,43.7,21.7,66.0,6.3,103.46365541576816,56,24,0,680.2,1991
86.1,55.6,52.8,20.0,68.5,6.0,103.46365541576816,56,24,0,660.9,3476
83.2,45.1,48.3,23.5,74.9,6.3,103.46365541576816,56,24,0,718.8,2203
91.7,43.2,59.5,17.3,67.5,6.4,103.46365541576816,56,24,0,718.0,2757
95.3,41.0,52.3,16.1,69.0,6.7,103.46365541576816,56,24,0,681.2,3358
71.5,40.4,45.2,23.5,71.3,6.1,103.46365541576816,56,24,0,666.9,2893
93.9,56.9,42.8,20.3,70.2,6.5,103.46365541576816,56,24,0,682.3,2675
69.8,54.9,56.2,18.1,71.6,6.7,103.46365541576816,56,24,0,669.7,2303
92.0,51.0,56.3,17.9,72.1,6.2,103.46365541576816,56,24,0,674.3,2569
90.7,55.6,51.6,21.9,69.4,6.8,103.46365541576816,56,24,0,696.5,1871
96.1,53.7,54.5,18.1,69.8,6.8,103.46365541576816,56,24,0,728.9,3179
80.5,55.7,42.3,20.0,70.0,6.8,103.46365541576816,56,24,0,742.6,2420
63.9,44.4,53.0,23.6,68.9,6.7,103.46365541576816,56,24,0,662.4,2683
97.5,43.8,41.3,24.5,69.4,6.1,103.46365541576816,56,24,0,722.0,3575
65.3,54.3,47.7,18.5,70.8,6.8,103.46365541576816,56,24,0,672.6,2247
60.7,50.0,57.0,20.9,74.6,6.2,103.46365541576816,56,24,0,657.1,3451
99.5,48.7,55.0,23.3,74.3,6.1,103.46365541576816,56,24,0,737.9,3253
76.9,46.9,52.9,24.9,69.1,6.9,103.46365541576816,56,24,0,703.7,3602
80.7,50.8,49.4,19.7,65.9,6.8,103.46365541576816,56,24,0,735.8,3645
73.6,42.6,51.1,18.0,73.7,6.3,103.46365541576816,56,24,0,651.1,2448
67.1,53.3,46.4,20.5,68.7,6.8,103.46365541576816,56,24,0,655.0,1956
84.1,57.6,51.3,23.6,66.1,6.0,103.46365541576816,56,24,0,686.3,3360
66.7,53.3,52.6,22.3,72.1,6.9,103.46365541576816,56,24,0,691.4,3024
75.6,41.6,47.3,17.6,74.1,6.9,103.46365541576816,56,24,0,690.9,2536
94.7,40.5,40.0,23.2,75.0,7.0,103.46365541576816,56,24,0,726.5,2090
94.0,47.2,48.6,17.6,71.7,6.8,103.46365541576816,56,24,0,728.3,2070
78.8,52.2,58.1,17.1,69.7,6.4,103.46365541576816,56,24,0,692.2,2106
86.9,58.3,53.6,22.8,66.1,6.4,103.46365541576816,56,24,0,693.2,2635
74.9,46.2,54.1,17.5,71.5,6.1,103.46365541576816,56,24,0,705.2,3647
91.5,59.9,45.4,20.7,68.2,6.0,103.46365541576816,56,24,0,696.2,1718
66.5,54.5,42.9,20.2,71.3,6.5,103.46365541576816,56,24,0,703.7,3410
94.6,53.4,41.1,18.1,71.6,6.7,103.46365541576816,56,24,0,727.7,1907
80.3,54.1,52.6,20.6,71.7,6.6,103.46365541576816,56,24,0,724.1,2622
99.1,54.1,43.0,18.8,71.9,6.6,103.46365541576816,56,24,0,729.8,2106
67.7,53.7,47.8,22.8,73.5,6.6,103.46365541576816,56,24,0,742.7,2393
90.3,49.2,43.1,19.8,68.2,7.0,103.46365541576816,56,24,0,742.1,2755
90.5,52.0,41.9,17.7,68.6,6.7,103.46365541576816,56,24,0,715.2,3727
71.6,54.6,44.7,23.0,74.8,6.9,103.46365541576816,56,24,0,720.5,3728
88.7,47.5,45.9,21.3,66.0,6.6,103.46365541576816,56,24,0,717.9,2716
61.4,49.6,40.3,17.2,69.1,6.1,103.46365541576816,56,24,0,675.6,1977
90.9,59.0,57.3,20.1,73.6,6.5,103.46365541576816,56,24,0,680.0,1926
66.5,40.3,42.4,22.8,70.0,6.3,103.46365541576816,56,24,0,726.1,3593
80.8,51.2,49.9,22.5,71.0,6.2,103.46365541576816,56,24,0,667.3,3973
73.2,40.1,42.9,16.4,72.5,6.4,103.46365541576816,56,24,0,730.0,2080
63.9,52.3,41.0,21.4,72.1,7.0,103.46365541576816,56,24,0,738.6,3172
93.9,41.4,54.4,17.0,73.3,6.6,103.46365541576816,56,24,0,699.3,2510
96.2,44.5,45.6,19.3,74.5,6.6,103.46365541576816,56,24,0,712.5,2519
95.4,49.8,55.0,24.1,69.3,6.8,103.46365541576816,56,24,0,669.8,2729
62.7,57.8,52.4,16.2,66.3,6.4,103.46365541576816,56,24,0,698.5,2163
85.4,56.3,54.5,19.5,67.8,6.8,103.46365541576816,56,24,0,735.6,2717
62.5,47.5,41.3,18.0,68.8,6.6,103.46365541576816,56,24,0,698.0,1774
88.2,52.9,52.0,19.4,67.2,6.8,103.46365541576816,56,24,0,738.0,2968
86.5,48.9,44.4,23.5,70.3,7.0,103.46365541576816,56,24,0,698.0,3986
82.8,47.4,52.6,19.3,70.4,6.6,103.46365541576816,56,24,0,693.0,3656
64.5,50.7,45.8,22.5,68.6,6.9,103.46365541576816,56,24,0,686.8,3635
67.9,56.5,41.4,24.8,68.2,6.1,103.46365541576816,56,24,0,721.6,1886
76.5,52.8,48.2,20.5,69.0,6.1,103.46365541576816,56,24,0,683.8,3932
87.9,45.0,46.7,24.3,70.0,6.7,103.46365541576816,56,24,0,725.7,3589
79.0,51.3,47.9,17.5,70.2,6.4,103.46365541576816,56,24,0,701.1,2446
67.9,52.6,57.6,20.8,74.5,6.1,103.46365541576816,56,24,0,683.4,2533
99.4,45.4,56.5,20.7,66.0,6.6,103.46365541576816,56,24,0,708.1,3701
93.8,59.7,44.2,16.1,71.0,6.4,103.46365541576816,56,24,0,686.6,2166
62.7,47.2,52.3,16.3,65.8,6.8,103.46365541576816,56,24,0,656.8,3672
60.2,43.6,50.9,23.6,68.1,6.3,103.46365541576816,56,24,0,707.3,2422
79.9,44.3,46.8,18.4,74.3,6.6,103.46365541576816,56,24,0,739.8,3659
77.1,41.8,54.3,20.3,65.2,6.8,103.46365541576816,56,24,0,685.8,3446
94.2,51.5,59.6,19.2,65.2,6.0,103.46365541576816,56,24,0,679.8,1718
82.5,47.5,58.4,19.5,68.7,6.9,103.46365541576816,56,24,0,674.8,2170
64.5,46.5,48.7,18.2,75.0,6.5,103.46365541576816,56,24,0,734.0,3924
61.6,54.5,53.9,16.1,73.6,6.2,103.46365541576816,56,24,0,675.7,3465
75.3,43.6,53.4,24.6,73.5,6.8,103.46365541576816,56,24,0,681.5,2215
77.3,59.8,49.9,24.1,66.2,6.1,103.46365541576816,56,24,0,684.9,3963
78.3,55.8,48.7,17.2,69.7,7.0,103.46365541576816,56,24,0,691.1,2047
83.8,50.2,42.7,21.7,69.5,6.1,103.46365541576816,56,24,0,731.8,1725
90.4,57.3,57.2,23.2,72.9,6.6,103.46365541576816,56,24,0,699.2,3607
83.9,46.6,55.1,21.4,69.1,7.0,103.46365541576816,56,24,0,677.5,3985
97.5,47.3,58.8,16.6,69.0,6.5,103.46365541576816,56,24,0,717.6,2921
76.2,50.9,46.1,20.0,74.6,6.9,103.46365541576816,56,24,0,683.1,1573
92.8,59.1,57.0,17.8,72.4,6.4,103.46365541576816,56,24,0,689.2,3513
84.0,51.7,54.2,21.6,67.9,6.6,103.46365541576816,56,24,0,723.7,2937
65.3,59.6,55.6,20.4,69.7,6.0,103.46365541576816,56,24,0,685.5,3180
81.5,50.4,50.3,19.1,69.2,6.8,103.46365541576816,56,24,0,679.8,3059
66.7,56.4,53.8,22.4,74.9,6.7,103.46365541576816,56,24,0,675.7,2336
91.3,43.7,40.5,23.5,70.4,6.7,103.46365541576816,56,24,0,697.3,3074
83.8,43.7,44.8,16.6,72.2,6.3,103.46365541576816,56,24,0,685.8,2782
81.3,51.5,40.4,20.3,68.6,6.2,103.46365541576816,56,24,0,712.6,1537
68.9,54.9,58.0,24.7,69.5,6.8,103.46365541576816,56,24,0,688.8,3580
87.1,43.0,48.3,19.6,65.2,6.5,103.46365541576816,56,24,0,749.5,3554
75.9,57.8,55.5,23.3,66.3,6.5,103.46365541576816,56,24,0,689.4,3018
74.1,45.0,40.8,16.6,69.8,6.1,103.46365541576816,56,24,0,695.2,2145
73.7,47.2,41.6,17.8,69.5,7.0,103.46365541576816,56,24,0,653.1,2464
86.2,50.4,51.7,19.3,70.3,6.0,103.46365541576816,56,24,0,740.8,3434
89.8,57.5,56.6,23.3,74.4,7.0,103.46365541576816,56,24,0,708.4,3225
85.1,59.4,54.0,24.9,72.2,6.6,103.46365541576816,56,24,0,701.5,1878
89.8,48.8,56.7,24.2,71.2,7.0,103.46365541576816,56,24,0,741.3,2228
85.4,48.3,47.4,21.5,67.9,6.8,103.46365541576816,56,24,0,739.5,2086
74.0,58.6,51.0,18.9,74.2,6.7,103.46365541576816,56,24,0,746.2,2712
97.8,47.1,48.9,17.7,66.2,6.6,103.46365541576816,56,24,0,707.9,2710
60.8,45.9,59.3,18.8,65.9,6.8,103.46365541576816,56,24,0,726.3,1971
98.5,44.6,49.9,24.1,67.2,6.5,103.46365541576816,56,24,0,720.4,2609
97.6,49.1,49.8,21.0,73.1,6.8,103.46365541576816,56,24,0,737.9,2413
76.5,49.6,57.3,24.3,70.6,6.4,103.46365541576816,56,24,0,743.1,2028
64.8,49.6,44.5,19.4,73.6,6.2,103.46365541576816,56,24,0,723.6,3496
80.4,59.1,42.9,19.3,69.9,6.5,103.46365541576816,56,24,0,736.7,3019
78.8,59.1,47.4,23.0,70.5,6.9,103.46365541576816,56,24,0,716.0,2322
63.8,59.5,52.9,22.7,66.6,6.2,103.46365541576816,56,24,0,706.6,3815
95.4,57.8,45.0,20.2,74.6,6.4,103.46365541576816,56,24,0,703.5,2441
85.8,54.5,59.1,16.3,71.0,6.3,103.46365541576816,56,24,0,690.1,1770
70.4,48.6,40.9,22.7,65.4,6.4,103.46365541576816,56,24,0,749.9,1778
68.4,52.0,57.3,19.8,68.8,6.6,103.46365541576816,56,24,0,706.1,1673
99.7,50.3,45.0,21.1,70.5,6.3,103.46365541576816,56,24,0,650.3,3694
87.4,59.1,53.9,20.1,70.5,6.3,103.46365541576816,56,24,0,744.9,3478
81.9,43.3,42.3,22.9,65.2,6.1,103.46365541576816,56,24,0,710.6,3547
90.4,57.8,55.7,16.3,74.1,6.1,103.46365541576816,56,24,0,733.1,3203
78.2,40.9,59.7,23.6,65.3,6.5,103.46365541576816,56,24,0,699.9,3180
84.7,48.3,40.6,24.8,71.9,6.0,103.46365541576816,56,24,0,689.9,2301
99.4,51.0,40.1,16.6,69.5,6.4,103.46365541576816,56,24,0,683.2,3753
90.9,42.8,48.0,21.9,74.7,6.2,103.46365541576816,56,24,0,738.2,1772
76.0,51.5,52.8,23.7,70.9,6.4,103.46365541576816,56,24,0,715.5,2632
97.2,49.4,50.5,18.0,67.8,6.6,103.46365541576816,56,24,0,685.6,2845
84.3,46.6,55.8,17.9,66.3,6.0,103.46365541576816,56,24,0,746.5,2182
62.2,41.9,40.4,18.9,66.2,6.7,103.46365541576816,56,24,0,715.5,2066
65.3,54.4,46.3,20.3,74.7,7.0,103.46365541576816,56,24,0,701.4,3779
60.6,43.3,53.1,23.4,73.0,6.4,103.46365541576816,56,24,0,722.9,2448
64.7,53.6,48.1,19.4,68.8,6.5,103.46365541576816,56,24,0,737.6,1609
76.5,41.3,52.5,18.8,74.6,6.2,103.46365541576816,56,24,0,658.9,1874
79.7,54.6,51.6,18.2,69.9,6.1,103.46365541576816,56,24,0,729.2,3187
60.4,47.8,42.0,18.0,65.4,6.2,103.46365541576816,56,24,0,689.0,2926
81.2,49.9,51.9,21.1,66.4,6.4,103.46365541576816,56,24,0,694.5,2188
95.6,51.2,43.7,23.2,73.8,6.2,103.46365541576816,56,24,0,725.4,3088
85.6,42.1,50.2,17.6,68.8,6.2,103.46365541576816,56,24,0,740.3,2342
92.3,52.3,47.5,24.3,70.5,6.5,103.46365541576816,56,24,0,733.5,3079
98.7,47.9,53.4,17.6,71.5,6.0,103.46365541576816,56,24,0,668.1,3483
87.3,43.7,40.7,24.6,65.0,6.5,103.46365541576816,56,24,0,672.1,3677
93.8,45.1,53.1,19.5,69.2,6.7,103.46365541576816,56,24,0,666.3,3865
89.2,54.2,56.9,18.4,68.3,6.9,103.46365541576816,56,24,0,654.0,2793
93.8,45.9,50.5,17.3,71.4,6.6,103.46365541576816,56,24,0,717.7,3632
72.7,50.7,58.5,18.3,74.6,6.0,103.46365541576816,56,24,0,675.3,3936
82.7,52.1,41.9,20.0,74.2,6.2,103.46365541576816,56,24,0,689.3,2246
77.4,57.4,41.2,24.0,71.3,6.7,103.46365541576816,56,24,0,682.9,2266
83.4,54.0,51.5,19.5,68.3,6.9,103.46365541576816,56,24,0,711.4,3235
67.0,42.7,48.1,16.8,66.0,6.2,103.46365541576816,56,24,0,732.5,3870
86.2,59.4,43.6,23.6,67.3,6.9,103.46365541576816,56,24,0,718.4,2136
61.6,43.0,52.3,22.9,67.5,6.0,103.46365541576816,56,24,0,674.1,3453
74.1,57.5,48.0,22.3,70.8,6.4,103.46365541576816,56,24,0,676.3,2119
65.5,48.3,46.0,17.6,69.2,6.7,103.46365541576816,56,24,0,706.3,3726
98.9,47.1,57.5,18.0,66.0,7.0,103.46365541576816,56,24,0,653.9,2628
98.4,57.5,48.5,19.5,73.0,6.7,103.46365541576816,56,24,0,695.1,1871
79.4,52.4,57.5,18.2,65.9,6.8,103.46365541576816,56,24,0,696.1,3842
63.8,47.3,42.1,23.5,68.0,6.9,103.46365541576816,56,24,0,666.3,1644
67.2,44.6,45.0,19.8,72.2,6.2,103.46365541576816,56,24,0,727.2,3650
82.7,44.0,49.3,20.8,67.0,7.0,103.46365541576816,56,24,0,747.7,3192
74.6,40.1,51.3,21.8,65.7,6.6,103.46365541576816,56,24,0,729.5,2938
88.1,42.4,42.7,23.8,66.1,6.9,103.46365541576816,56,24,0,682.7,2419
91.2,46.6,42.3,16.4,72.6,6.9,103.46365541576816,56,24,0,696.4,1529
81.5,56.3,55.4,18.1,66.5,6.8,103.46365541576816,56,24,0,713.6,3332
65.3,59.3,51.1,17.7,65.4,6.4,103.46365541576816,56,24,0,711.2,3730
86.1,57.0,50.6,23.9,72.4,6.7,103.46365541576816,56,24,0,746.2,2986
68.0,44.8,43.2,24.5,74.3,7.0,103.46365541576816,56,24,0,673.8,3236
99.0,45.1,40.3,21.1,69.7,6.1,103.46365541576816,56,24,0,655.4,3690
90.9,45.0,58.9,21.4,68.4,6.6,103.46365541576816,56,24,0,694.0,2383
84.9,57.3,51.7,20.7,72.3,6.7,103.46365541576816,56,24,0,667.3,2001
62.0,42.1,44.3,22.5,71.2,6.9,103.46365541576816,56,24,0,656.3,2091
74.7,57.0,57.2,19.9,66.0,6.1,103.46365541576816,56,24,0,747.6,3892
72.3,50.3,57.8,23.1,71.4,6.8,103.46365541576816,56,24,0,662.6,1638
76.8,51.1,53.8,21.1,69.6,6.7,103.46365541576816,56,24,0,674.1,3541
77.0,42.5,58.4,18.7,67.5,6.0,103.46365541576816,56,24,0,654.6,3017
82.6,49.3,48.3,18.8,66.8,6.2,103.46365541576816,56,24,0,670.1,1867
68.2,57.9,53.1,18.4,67.7,6.2,103.46365541576816,56,24,0,654.7,3925
71.6,58.6,45.6,21.5,68.3,6.3,103.46365541576816,56,24,0,679.2,3568
70.2,42.6,49.6,22.9,74.4,6.3,103.46365541576816,56,24,0,700.6,1965
61.0,53.1,47.9,17.7,74.0,6.7,103.46365541576816,56,24,0,739.5,1844
71.9,57.0,41.2,23.0,68.3,6.3,103.46365541576816,56,24,0,653.0,3784
94.9,42.1,55.6,22.4,72.9,6.8,103.46365541576816,56,24,0,693.0,3661
66.4,43.9,58.5,16.1,70.7,6.0,103.46365541576816,56,24,0,733.1,2023
84.2,40.8,58.0,24.8,74.8,6.7,103.46365541576816,56,24,0,655.7,2701
89.0,59.1,50.9,17.7,71.6,6.2,103.46365541576816,56,24,0,681.2,2385
68.4,42.5,40.3,17.9,68.2,6.7,103.46365541576816,56,24,0,679.1,1612
97.4,57.5,43.6,23.8,67.0,6.3,103.46365541576816,56,24,0,722.3,3684
91.3,42.9,44.9,17.7,66.8,6.3,103.46365541576816,56,24,0,712.1,3654
74.2,42.3,41.5,18.6,72.6,6.4,103.46365541576816,56,24,0,661.3,2619
95.4,50.2,50.4,16.5,74.4,6.7,103.46365541576816,56,24,0,738.3,3534
73.6,46.6,47.6,22.2,73.2,6.7,103.46365541576816,56,24,0,714.8,2027
75.2,42.6,52.7,16.1,73.5,6.1,103.46365541576816,56,24,0,720.6,3443
77.0,42.8,54.3,20.8,66.6,6.3,103.46365541576816,56,24,0,664.1,1645
91.6,46.6,53.8,19.9,67.4,6.2,103.46365541576816,56,24,0,708.3,2554
89.7,50.5,41.8,18.2,66.9,6.1,103.46365541576816,56,24,0,704.7,1512
64.3,42.9,43.5,19.1,73.7,6.9,103.46365541576816,56,24,0,691.9,3909
97.1,51.7,53.4,23.9,72.8,6.8,103.46365541576816,56,24,0,669.1,3533
89.0,41.5,56.1,18.4,74.7,6.5,103.46365541576816,56,24,0,701.8,1973
90.8,49.9,48.4,20.7,66.4,7.0,103.46365541576816,56,24,0,713.2,3715
78.8,51.4,58.3,20.1,71.4,6.5,103.46365541576816,56,24,0,671.5,3069
98.7,47.2,41.2,18.6,67.9,6.6,103.46365541576816,56,24,0,666.6,2211
91.4,52.6,59.0,24.3,69.6,6.2,103.46365541576816,56,24,0,733.6,3921
96.5,58.6,51.4,23.1,72.0,7.0,103.46365541576816,56,24,0,733.1,2487
96.3,40.0,45.8,23.4,72.0,6.0,103.46365541576816,56,24,0,713.8,1993
88.0,45.2,42.9,20.8,66.0,6.4,103.46365541576816,56,24,0,705.4,2590
91.4,54.5,41.8,20.1,71.4,6.8,103.46365541576816,56,24,0,680.2,3766
61.4,43.9,56.0,20.8,70.6,6.1,103.46365541576816,56,24,0,730.7,3474
66.8,58.4,43.8,17.2,73.0,6.7,103.46365541576816,56,24,0,745.7,2977
97.8,44.6,51.4,22.0,74.6,6.3,103.46365541576816,56,24,0,684.4,1979
81.1,53.3,57.8,24.6,69.1,6.2,103.46365541576816,56,24,0,731.3,3946
82.0,52.3,41.3,16.2,69.1,6.5,103.46365541576816,56,24,0,673.6,3961
89.3,58.7,44.6,16.1,68.1,6.3,103.46365541576816,56,24,0,689.7,3463
99.7,52.5,57.9,22.4,72.2,6.3,103.46365541576816,56,24,0,654.7,3405
87.8,50.1,48.0,17.1,70.9,6.3,103.46365541576816,56,24,0,721.6,1873
65.3,53.4,48.8,16.3,72.4,6.7,103.46365541576816,56,24,0,675.1,3585
68.7,50.2,50.2,19.1,65.6,6.2,103.46365541576816,56,24,0,749.7,2024
96.1,41.8,56.7,23.6,75.0,6.7,103.46365541576816,56,24,0,725.9,2742
91.6,53.1,44.8,21.1,72.4,6.7,103.46365541576816,56,24,0,701.5,3873
80.7,49.3,50.7,20.1,74.9,6.3,103.46365541576816,56,24,0,731.8,2406
81.8,40.7,51.7,17.3,66.7,6.5,103.46365541576816,56,24,0,662.5,2610
73.6,43.5,46.8,16.8,71.1,6.2,103.46365541576816,56,24,0,651.4,3598
90.2,58.2,43.5,20.4,69.4,6.1,103.46365541576816,56,24,0,681.7,1861
72.1,42.1,44.7,16.9,73.6,6.7,103.46365541576816,56,24,0,710.3,2947
76.1,46.5,52.2,19.0,71.6,6.7,103.46365541576816,56,24,0,701.6,3963
97.5,46.4,50.5,19.0,71.6,6.6,103.46365541576816,56,24,0,665.3,3908
68.2,47.4,42.2,20.7,68.6,6.7,103.46365541576816,56,24,0,729.1,2134
71.7,43.5,48.3,20.5,73.3,6.5,103.46365541576816,56,24,0,651.7,3480
88.8,45.9,49.8,24.6,70.6,6.8,103.46365541576816,56,24,0,713.3,1663
84.1,57.3,53.0,19.5,73.0,6.6,103.46365541576816,56,24,0,655.2,2223
67.4,42.7,46.0,21.1,73.4,6.9,103.46365541576816,56,24,0,666.2,3034
85.4,50.2,48.5,24.8,71.9,6.1,103.46365541576816,56,24,0,708.7,3361
76.8,57.6,51.7,16.9,65.1,6.9,103.46365541576816,56,24,0,682.4,1952
66.6,58.0,44.3,24.1,66.2,6.5,103.46365541576816,56,24,0,667.6,3920
69.5,55.9,58.4,16.3,65.5,6.7,103.46365541576816,56,24,0,685.0,2489
63.4,44.5,58.1,18.1,66.7,6.8,103.46365541576816,56,24,0,700.6,3272
77.2,52.4,58.9,22.3,73.4,6.8,103.46365541576816,56,24,0,652.3,1586
64.6,50.8,47.2,19.0,69.8,6.5,103.46365541576816,56,24,0,665.1,1574
86.6,42.8,52.6,19.7,72.6,6.4,103.46365541576816,56,24,0,745.1,1655
69.3,47.6,48.1,22.9,72.2,6.8,103.46365541576816,56,24,0,689.1,2761
90.8,53.0,50.5,20.8,71.0,6.2,103.46365541576816,56,24,0,720.4,3435
79.4,47.5,44.9,17.0,67.3,6.7,103.46365541576816,56,24,0,711.6,3676
92.4,56.1,46.5,20.2,74.3,6.6,103.46365541576816,56,24,0,723.6,3900
98.8,40.3,59.4,23.9,70.5,6.5,103.46365541576816,56,24,0,674.9,3818
86.7,52.4,43.3,16.7,66.4,6.6,103.46365541576816,56,24,0,688.3,2750
69.7,48.0,57.1,22.9,65.3,6.7,103.46365541576816,56,24,0,718.9,2939
83.1,47.5,40.6,20.9,69.3,6.2,103.46365541576816,56,24,0,696.6,1745
60.2,48.7,50.8,22.7,74.0,6.8,103.46365541576816,56,24,0,700.0,1648
61.6,59.5,54.5,23.4,67.4,6.1,103.46365541576816,56,24,0,707.3,3912
99.5,59.6,48.1,20.0,71.9,6.1,103.46365541576816,56,24,0,701.0,1906
90.0,53.8,57.1,24.3,71.1,6.6,103.46365541576816,56,24,0,743.8,2190
95.6,56.0,55.0,18.4,72.1,6.0,103.46365541576816,56,24,0,681.8,1891
87.1,45.5,50.0,21.6,67.3,6.3,103.46365541576816,56,24,0,749.7,3428
62.6,59.1,56.7,19.9,68.2,6.3,103.46365541576816,56,24,0,683.6,2748
61.1,59.5,41.0,17.0,66.7,6.4,103.46365541576816,56,24,0,699.2,3200
91.6,45.6,49.6,19.7,68.3,6.9,103.46365541576816,56,24,0,735.8,3524
65.2,49.3,55.8,18.3,65.7,6.2,103.46365541576816,56,24,0,676.6,3000
73.8,57.8,50.5,18.4,66.5,6.6,103.46365541576816,56,24,0,672.7,2501
90.2,43.6,59.2,19.3,72.3,6.2,103.46365541576816,56,24,0,698.4,3415
91.5,47.2,53.2,21.4,71.8,6.3,103.46365541576816,56,24,0,718.2,2861
62.1,47.7,49.8,19.6,70.4,6.7,103.46365541576816,56,24,0,749.9,1540
98.7,51.3,52.4,23.6,73.9,6.0,103.46365541576816,56,24,0,682.8,3452
71.1,48.0,50.4,16.3,70.7,6.5,103.46365541576816,56,24,0,697.9,2764
91.9,47.7,48.0,24.9,66.7,6.9,103.46365541576816,56,24,0,723.8,3609
66.5,50.2,47.4,23.5,74.8,6.6,103.46365541576816,56,24,0,665.3,3704
85.2,52.4,42.0,20.3,66.5,6.7,103.46365541576816,56,24,0,743.4,2854
78.1,41.9,54.4,23.8,68.4,6.6,103.46365541576816,56,24,0,704.2,2077
63.7,42.0,58.9,21.4,71.1,6.5,103.46365541576816,56,24,0,688.1,2616
93.1,51.4,59.3,19.0,69.5,6.5,103.46365541576816,56,24,0,732.9,1553
63.5,50.7,50.4,17.9,71.4,6.5,103.46365541576816,56,24,0,726.1,3736
93.7,40.3,50.0,22.1,67.6,6.6,103.46365541576816,56,24,0,700.8,3379
66.1,56.7,44.9,22.1,73.5,7.0,103.46365541576816,56,24,0,690.5,3335
87.6,54.8,47.6,20.8,67.6,6.2,103.46365541576816,56,24,0,669.8,2623
66.3,41.2,49.3,18.3,74.3,6.2,103.46365541576816,56,24,0,669.4,2242
79.0,48.6,43.5,18.1,68.7,6.0,103.46365541576816,56,24,0,663.0,1856
